Authors,Title,Source title,Link,Abstract,Author Keywords,Subject,Publisher,Document Type,Source
Alqahtani A.; Khan S.B.; Alqahtani J.; AlYami S.; Alfayez F.,Sentiment Analysis of Semantically Interoperable Social Media Platforms Using Computational Intelligence Techniques,Applied Sciences (Switzerland),https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164923334&doi=10.3390%2fapp13137599&partnerID=40&md5=cb4805c51c41514fcebf8128f2f40c07,"Competitive intelligence in social media analytics has significantly influenced behavioral finance worldwide in recent years; it is continuously emerging with a high growth rate of unpredicted variables per week. Several surveys in this large field have proved how social media involvement has made a trackless network using machine learning techniques through web applications and Android modes using interoperability. This article proposes an improved social media sentiment analytics technique to predict the individual state of mind of social media users and the ability of users to resist profound effects. The proposed estimation function tracks the counts of the aversion and satisfaction levels of each inter- and intra-linked expression. It tracks down more than one ontologically linked activity from different social media platforms with a high average success rate of 99.71%. The accuracy of the proposed solution is 97% satisfactory, which could be effectively considered in various industrial solutions such as emo-robot building, patient analysis and activity tracking, elderly care, and so on. © 2023 by the authors.",information system; machine learning; sentiment analysis; social media analytics,Computer science,Multidisciplinary Digital Publishing Institute (MDPI),Article,Scopus
Saha L.; Tripathy H.K.; Gaber T.; El-Gohary H.; El-kenawy E.-S.M.,Deep Churn Prediction Method for Telecommunication Industry,Sustainability (Switzerland),https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149983115&doi=10.3390%2fsu15054543&partnerID=40&md5=61ef605ca37b2f9d0b96badfe2b6621c,"Being able to predict the churn rate is the key to success for the telecommunication industry. It is also important for the telecommunication industry to obtain a high profit. Thus, the challenge is to predict the churn percentage of customers with higher accuracy without comprising the profit. In this study, various types of learning strategies are investigated to address this challenge and build a churn predication model. Ensemble learning techniques (Adaboost, random forest (RF), extreme randomized tree (ERT), xgboost (XGB), gradient boosting (GBM), and bagging and stacking), traditional classification techniques (logistic regression (LR), decision tree (DT), and k-nearest neighbor (kNN), and artificial neural network (ANN)), and the deep learning convolutional neural network (CNN) technique have been tested to select the best model for building a customer churn prediction model. The evaluation of the proposed models was conducted using two pubic datasets: Southeast Asian telecom industry, and American telecom market. On both of the datasets, CNN and ANN returned better results than the other techniques. The accuracy obtained on the first dataset using CNN was 99% and using ANN was 98%, and on the second dataset it was 98% and 99%, respectively. © 2023 by the authors.",churn prediction; customer relationship management; data analytics; telecommunication industry,Computer science,MDPI,Article,Scopus
Alqahtani N.; Alam S.; Aqeel I.; Shuaib M.; Mohsen Khormi I.; Khan S.B.; Malibari A.A.,Deep Belief Networks (DBN) with IoT-Based Alzheimer’s Disease Detection and Classification,Applied Sciences (Switzerland),https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164780409&doi=10.3390%2fapp13137833&partnerID=40&md5=a21e973116c4d47b302752ed5a8ffe3a,"Dementias that develop in older people test the limits of modern medicine. As far as dementia in older people goes, Alzheimer’s disease (AD) is by far the most prevalent form. For over fifty years, medical and exclusion criteria were used to diagnose AD, with an accuracy of only 85 per cent. This did not allow for a correct diagnosis, which could be validated only through postmortem examination. Diagnosis of AD can be sped up, and the course of the disease can be predicted by applying machine learning (ML) techniques to Magnetic Resonance Imaging (MRI) techniques. Dementia in specific seniors could be predicted using data from AD screenings and ML classifiers. Classifier performance for AD subjects can be enhanced by including demographic information from the MRI and the patient’s preexisting conditions. In this article, we have used the Alzheimer’s Disease Neuroimaging Initiative (ADNI) dataset. In addition, we proposed a framework for the AD/non-AD classification of dementia patients using longitudinal brain MRI features and Deep Belief Network (DBN) trained with the Mayfly Optimization Algorithm (MOA). An IoT-enabled portable MR imaging device is used to capture real-time patient MR images and identify anomalies in MRI scans to detect and classify AD. Our experiments validate that the predictive power of all models is greatly enhanced by including early information about comorbidities and medication characteristics. The random forest model outclasses other models in terms of precision. This research is the first to examine how AD forecasting can benefit from using multimodal time-series data. The ability to distinguish between healthy and diseased patients is demonstrated by the DBN-MOA accuracy of 97.456%, f-Score of 93.187 %, recall of 95.789 % and precision of 94.621% achieved by the proposed technique. The experimental results of this research demonstrate the efficacy, superiority, and applicability of the DBN-MOA algorithm developed for the purpose of AD diagnosis. © 2023 by the authors.",alzheimer; DBN; Deep Belief Network; disease detection; healthcare; IoT; machine learning,Computer science,Multidisciplinary Digital Publishing Institute (MDPI),Article,Scopus
Elatrash L.; Chadwick E.; El-Mazuzi R.; Christian J.M.; Wang Y.; Adamu H.A.,"A mathematical model for the motion of a micro-robot consisting of three spheres linked with axially aligned retractable arms in Stokes flow that gives expressions for mean distance moved, mean drift velocity and energy efficiency of the non-reciprocal cyclic swimming motion",Computers and Fluids,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172727582&doi=10.1016%2fj.compfluid.2023.106064&partnerID=40&md5=2fb3f229bee45229b919211ebc91e713,"The problem studied was the non-reciprocal cyclic swimming motion of three spheres linked with axially aligned retractable arms in Stokes flow. The arms are assumed to be able to retract at a steady speed to half their length, and then at a later time in the motion extend at the same steady speed back to their original length. It is important in the field of medical biology, because this motion could enable a micro-robotic device to swim within the arterial and cellular fluid to perform medical biological procedures such as surgery or drug delivery. The method used was the development of a theoretical mathematical model in low Reynolds number Stokes flow, that takes the mathematical expression for steady motion of a sphere, and from this obtains the motion for three spheres by assuming leading order interactions between the spheres. This gives an interaction matrix from which the important results of the study are obtained which are exact mathematical expressions for the mean distance travelled, mean drift velocity and energy efficiency of the motion. These are that the mean distance travelled is 3a0ln(9/8), the mean drift velocity is (3a0/2A)ln(9/8), and the energy efficiency of the motion is 9a02/(4A2)[ln(9/8)]2, where a0 is the sphere radius and A is the arm length. The conclusions to be drawn from the results are that the most efficient design has the largest ratio for sphere radius in relation to arm length. The novelty of the work is that it gives exact mathematical expressions for distance travelled, velocity and energy efficiency not given previously in the literature. © 2023 Elsevier Ltd",Microscopic robot swimmer; Oseen tensor; Stokes flow,Computer science,Elsevier Ltd,Article,Scopus
Gaber T.; Awotunde J.B.; Folorunso S.O.; Ajagbe S.A.; Eldesouky E.,Industrial Internet of Things Intrusion Detection Method Using Machine Learning and Optimization Techniques,Wireless Communications and Mobile Computing,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158845974&doi=10.1155%2f2023%2f3939895&partnerID=40&md5=c8a4048b0724649ca0f82df87a7bb35f,"The emergence of the Internet of Things (IoT) has witnessed immense growth globally with the use of various devices found in home, transportation, healthcare, and industry. The deployment and implementation of the IoT paradigm in industrial settings lead to the architectural changes of Industrial Automation and Control Systems (IACS) plus the countless connectivity of industrial systems. This resulted in what is referred to as the Industrial Internet of Things (IIoT), which removes the barrier of connecting IACS to isolated conventional ICT platforms. In recent times, the IoT has started hacking our personal lives and not only our world, thus creating a platform for impending IoT cyberattacks. The widespread use of the IoT has created a rich platform for possible IoT cyberattacks. Machine learning (ML) algorithms have been driven solutions to secure wireless communication in IIoT-based systems, and their use in solving various cybersecurity challenges. Therefore, this paper proposes a novel intrusion detection model based on the Particle Swarm Optimization (PSO) and Bat algorithm (BA) for feature selection, and the Random Forest (RF) classifier for the classification of malicious behaviors in IIoT-based network traffic. An IIoT-based cybersecurity dataset, WUSTL-IIOT-2021 Dataset, was used to evaluate the performance of the proposed model using accuracy, recall, precision, and F1-score. The results of the two feature selection were compared to identify the most promising one. The results were compared with other recent state-of-the-art ML and multiobjective algorithms, and the results showed better performance. The RF along with BA classifier had proved to be the best classifier. © 2023 Tarek Gaber et al.",,Computer science,Hindawi Limited,Article,Scopus
Perepi R.; Santhi K.; Chattopadhyay P.; O A.B.,A deep learning computational approach for the classification of COVID-19 virus,Computer Methods in Biomechanics and Biomedical Engineering: Imaging and Visualization,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136519294&doi=10.1080%2f21681163.2022.2111722&partnerID=40&md5=7ee44e9eed2147b13b531b50317decfc,"Deep learning and transfer learning are being extensively adopted in biomedical, health and well-being related applications. As per worldwide agreement proclamation from the Fleischner Society, registered computer tomography is an applicable screening instrument owing to its higher efficiency in identifying early pneumonic changes since lung infection is a major manifestation of the covid 19 virus. Notwithstanding, doctors are still very involved battling COVID-19 in this period of overall emergency and new variants of the virus are emerging (delta, omicron) even after two years. Hence, it is urgent to speed up the advancement of AI consciousness indicative device to help doctors. Regardless of colossal endeavors, it remains extremely difficult to create a powerful model to aid the exact measurement appraisal of COVID-19 from the chest CT pictures. The idea of obscured limits, regulated division techniques generally experience the ill effects of explanation predispositions.Imagebased finding, it is envisaged will achieve significant improvements in more rapidly, effectively and accurately identifying Covid contamination in human beings. In this paper we have proposed CNN based multi-picture growth procedure for recognizing COVID-19 in CT scans of Covid speculated patients. We have proposed framework implements deep learning via multi-faceted CNN with high accuracy. © 2022 Informa UK Limited, trading as Taylor & Francis Group.",Chest CT scan images; CNN; COVID-19 pandemic; Deep learning; health care,Computer science,Taylor and Francis Ltd.,Article,Scopus
Alojail M.; Alturki M.; Bhatia Khan S.,An Informed Decision Support Framework from a Strategic Perspective in the Health Sector,Information (Switzerland),https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166391569&doi=10.3390%2finfo14070363&partnerID=40&md5=b13e6b6516ea046e7e8513309809dcaf,"This paper introduces an informed decision support framework (IDSF) from a strategic perspective in the health sector, focusing on Saudi Arabia. The study addresses the existing challenges and gaps in decision-making processes within Saudi organizations, highlighting the need for proper systems and identifying the loopholes that hinder informed decision making. The research aims to answer two key research questions: (1) how do decision makers ensure the accuracy of their decisions? and (2) what is the proper process to govern and control decision outcomes? To achieve these objectives, the research adopts a qualitative research approach, including an intensive literature review and interviews with decision makers in the Saudi health sector. The proposed IDSF fills the gap in the existing literature by providing a comprehensive and adaptable framework for decision making in Saudi organizations. The framework encompasses structured, semi-structured, and unstructured decisions, ensuring a thorough approach to informed decision making. It emphasizes the importance of integrating non-digital sources of information into the decision-making process, as well as considering factors that impact decision quality and accuracy. The study’s methodology involves data collection through interviews with decision makers, as well as the use of visualization tools to present and evaluate the results. The analysis of the collected data highlights the deficiencies in current decision-making practices and supports the development of the IDSF. The research findings demonstrate that the proposed framework outperforms existing approaches, offering improved accuracy and efficiency in decision making. Overall, this research paper contributes to the state of the art by introducing a novel IDSF specifically designed for the Saudi health sector. © 2023 by the authors.",analysis; decision support; framework; information systems; stakeholders,Computer science,Multidisciplinary Digital Publishing Institute (MDPI),Article,Scopus
Salloum S.; Gaber T.; Vadera S.; Shaalan K.,A New English/Arabic Parallel Corpus for Phishing Emails,ACM Transactions on Asian and Low-Resource Language Information Processing,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167685006&doi=10.1145%2f3606031&partnerID=40&md5=bcd4cdab6a97432c75eba5b2aa6c866f,"Phishing involves malicious activity whereby phishers, in the disguise of legitimate entities, obtain illegitimate access to the victims' personal and private information, usually through emails. Currently, phishing attacks and threats are being handled effectively through the use of the latest phishing email detection solutions. Most current phishing detection systems assume phishing attacks to be in English, though attacks in other languages are growing. In particular, Arabic is a widely used language and therefore represents a vulnerable target. However, there is a significant shortage of corpora that can be used to develop Arabic phishing detection systems. This article presents the development of a new English-Arabic parallel phishing email corpus that has been developed from the anti-phishing share task text (IWSPA-AP 2018). The email content was to be translated, and the task had been allotted to 10 volunteers who had a university background and were English and Arabic language experts. To evaluate the effectiveness of the new corpus, we develop phishing email detection models using Term Frequency-Inverse Document Frequency and Multilayer Perceptron using 1,258 emails in Arabic and English that have equal ratios of legitimate and phishing emails. The experimental findings show that the accuracy reaches 96.82% for the Arabic dataset and 94.63% for the emails in English, providing some assurance of the potential value of the parallel corpus developed. © 2023 Copyright held by the owner/author(s). Publication rights licensed to ACM.",Additional Key Words and PhrasesEnglish-Arabic Parallel Corpus; frequency-inverse document frequency; Multilayer Perceptron; phishing emails,Computer science,Association for Computing Machinery,Article,Scopus
Nolasco I.; Singh S.; Morfi V.; Lostanlen V.; Strandburg-Peshkin A.; Vidaña-Vila E.; Gill L.; Pamuła H.; Whitehead H.; Kiskin I.; Jensen F.H.; Morford J.; Emmerson M.G.; Versace E.; Grout E.; Liu H.; Ghani B.; Stowell D.,Learning to detect an animal sound from five examples,Ecological Informatics,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169825272&doi=10.1016%2fj.ecoinf.2023.102258&partnerID=40&md5=9cd22537974d132da9c3cc41a23b7f53,"Automatic detection and classification of animal sounds has many applications in biodiversity monitoring and animal behavior. In the past twenty years, the volume of digitised wildlife sound available has massively increased, and automatic classification through deep learning now shows strong results. However, bioacoustics is not a single task but a vast range of small-scale tasks (such as individual ID, call type, emotional indication) with wide variety in data characteristics, and most bioacoustic tasks do not come with strongly-labelled training data. The standard paradigm of supervised learning, focussed on a single large-scale dataset and/or a generic pre-trained algorithm, is insufficient. In this work we recast bioacoustic sound event detection within the AI framework of few-shot learning. We adapt this framework to sound event detection, such that a system can be given the annotated start/end times of as few as 5 events, and can then detect events in long-duration audio—even when the sound category was not known at the time of algorithm training. We introduce a collection of open datasets designed to strongly test a system's ability to perform few-shot sound event detections, and we present the results of a public contest to address the task. Our analysis shows that prototypical networks are a very common used strategy and they perform well when enhanced with adaptations for general characteristics of animal sounds. However, systems with high time resolution capabilities perform the best in this challenge. We demonstrate that widely-varying sound event durations are an important factor in performance, as well as non-stationarity, i.e. gradual changes in conditions throughout the duration of a recording. For fine-grained bioacoustic recognition tasks without massive annotated training data, our analysis demonstrate that few-shot sound event detection is a powerful new method, strongly outperforming traditional signal-processing detection methods in the fully automated scenario. © 2023 The Authors",Bioacoustics; Deep learning; Event detection; Few-shot learning,Computer science,Elsevier B.V.,Article,Scopus
Bolton T.; Dargahi T.; Belguith S.; Maple C.,PrivExtractor: Toward Redressing the Imbalance of Understanding between Virtual Assistant Users and Vendors,ACM Transactions on Privacy and Security,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170651162&doi=10.1145%2f3588770&partnerID=40&md5=9e9021f28ef9aa5a277a445cbb259469,"The use of voice-controlled virtual assistants (VAs) is significant, and user numbers increase every year. Extensive use of VAs has provided the large, cash-rich technology companies who sell them with another way of consuming users' data, providing a lucrative revenue stream. Whilst these companies are legally obliged to treat users' information ""fairly and responsibly,""artificial intelligence techniques used to process data have become incredibly sophisticated, leading to users' concerns that a lack of clarity is making it hard to understand the nature and scope of data collection and use.There has been little work undertaken on a self-contained user awareness tool targeting VAs. PrivExtractor, a novel web-based awareness dashboard for VA users, intends to redress this imbalance of understanding between the data ""processors""and the user. It aims to achieve this using the four largest VA vendors as a case study and providing a comparison function that examines the four companies' privacy practices and their compliance with data protection law.As a result of this research, we conclude that the companies studied are largely compliant with the law, as expected. However, the user remains disadvantaged due to the ineffectiveness of current data regulation that does not oblige the companies to fully and transparently disclose how and when they use, share, or profit from the data. Furthermore, the software tool developed during the research is, we believe, the first that is capable of a comparative analysis of VA privacy with a visual demonstration to increase ease of understanding for the user.  © 2023 Copyright held by the owner/author(s). Publication rights licensed to ACM.",privacy; Security; voice assistants,Computer science,Association for Computing Machinery,Article,Scopus
Nazar N.; Al-Doori Q.; Alani O.,Designing A Multi-Frequency Low Power Low-Density Parity Check (LDPC) Encoder with A Dynamic Voltage and Frequency Scaling (DVFS) Approach,International Journal of Intelligent Engineering and Systems,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164582754&doi=10.22266%2fijies2023.0831.40&partnerID=40&md5=0fdaafd1e316e5b0da87cf7b8307e225,"Low density parity check (LDPC) codes are highly regarded for their exceptional error correction capabilities, making them a preferred choice for error correction coding (ECC) in modern communication standards. These codes are implemented in specialized integrated circuits (ICs) that facilitate data transmission. However, the power requirements of complementary metal-oxide-semiconductor (CMOS) circuits, which operate across a wide frequency range, present a significant challenge for future communication systems. To address this challenge, this paper proposes a novel multi-frequency power reduction strategy for LDPC encoders. The strategy utilizes dynamic voltage and frequency scaling (DVFS), a well-established power reduction method in CMOS circuits. By combining DVFS with fuzzy logic control, the system optimizes the voltage supplied to the LDPC encoder, achieving substantial power reduction while maintaining coding efficiency, flexibility, and performance. The proposed approach dynamically adjusts the encoder's voltage levels based on real-time conditions, ensuring efficient power consumption across different frequencies. This innovative strategy aims to overcome the power challenges faced by future communication generations, which have been largely overlooked in previous research efforts. This paper aims to assess the effectiveness of a multi-frequency power reduction strategy for LDPC encoders. Through extensive analysis and evaluations, it demonstrates significant power reduction while maintaining LDPC coding efficiency. These findings contribute to the development of power-efficient LDPC encoder designs, meeting the evolving needs of communication systems. Results reveal the system's performance across different frequency ranges. In the lowfrequency range (1 MHz to 100 MHz), a remarkable 90% power reduction is achieved. In the medium-frequency range (100 MHz to 1 GHz), the reduction is 50%, while in the high-frequency range (1 GHz to 5 GHz), it reaches 20% to 14.5%. Notably, the system operates most effectively in the low and medium frequency range, providing substantial power savings. These results highlight the potential of the multi-frequency power reduction strategy for LDPC encoders in addressing power challenges across different frequencies. The significant power reduction achieved demonstrates its effectiveness and adaptability to varying frequency demands. This contributes to the development of power-efficient LDPC encoder designs, optimizing performance and energy consumption in various communication systems. © 2023, International Journal of Intelligent Engineering and Systems. All Rights Reserved.",Complementary metal-oxidesemiconductor circuits (CMOS); Dynamic voltage and frequency scaling (DVFS); Forward error correction (FEC); Fuzzy logic controller (FLC); Low density parity check (LDPC),Computer science,Intelligent Network and Systems Society,Article,Scopus
,,,,,,Computer science,,,
,,,,,,Computer science,,,
,,,,,,Computer science,,,
,,,,,,Computer science,,,
,,,,,,Computer science,,,
,,,,,,Computer science,,,
,,,,,,Computer science,,,
,,,,,,Computer science,,,
,,,,,,Computer science,,,
,,,,,,Computer science,,,
,,,,,,Computer science,,,
,,,,,,Computer science,,,
,,,,,,Computer science,,,
,,,,,,Computer science,,,
,,,,,,Computer science,,,
,,,,,,Computer science,,,
,,,,,,Computer science,,,
,,,,,,Computer science,,,
,,,,,,Computer science,,,
,,,,,,Computer science,,,
,,,,,,Computer science,,,
,,,,,,Computer science,,,
